,delay_in_seconds,luminosity,avg_temperature,avg_atm_pressure,avg_humidity,avg_wind_speed,avg_rain,total_estradas,Month,Day,Hour
1507,312,1,14.0,1022.0,53.0,0.0,0,5,11,18,16
1508,0,0,9.0,1024.0,94.0,2.0,0,2,12,9,4
1509,129,1,21.0,1011.0,75.0,3.0,0,6,6,16,16
1510,2037,1,18.0,1017.0,64.0,2.0,0,10,9,23,9
1511,0,1,12.0,1019.0,93.0,2.0,0,0,2,1,12
1512,0,0,13.0,1020.0,67.0,4.0,0,5,3,30,7
1513,0,2,11.0,1008.0,94.0,1.0,2,0,12,26,8
1514,298,1,8.0,1020.0,59.0,1.0,0,0,3,19,9
1515,0,0,13.0,1023.0,76.0,1.0,0,5,10,26,0
1516,283,1,11.0,1014.0,84.0,2.0,0,6,11,3,11
1517,0,1,15.0,1016.0,92.0,0.0,0,5,7,27,7
1518,0,0,10.0,1024.0,62.0,2.0,0,2,12,15,3
1519,2288,1,15.0,1012.0,92.0,0.0,2,11,6,18,8
1520,765,2,17.0,1018.0,90.0,0.0,2,9,7,2,20
1521,4121,1,12.0,1014.0,94.0,2.0,0,14,11,2,8
1522,0,0,14.0,1021.0,93.0,1.0,0,5,10,21,4
1523,133,0,18.0,1020.0,85.0,0.0,0,6,9,10,21
1524,0,0,13.0,1017.0,90.0,2.0,0,5,11,1,20
1525,0,0,15.0,1016.0,72.0,3.0,0,5,4,4,22
1526,1227,1,20.0,1020.0,81.0,0.0,0,10,10,9,11
1527,0,1,13.0,1026.0,65.0,3.0,0,0,3,13,13
1528,510,1,26.0,1021.0,37.0,1.0,0,8,10,7,15
1529,0,0,15.0,1018.0,82.0,0.0,0,5,10,16,2
1530,0,0,15.0,1023.0,66.0,0.0,0,5,6,5,21
1531,0,1,19.0,1016.0,52.0,3.0,0,5,4,11,18
1532,0,1,15.0,1022.0,52.0,0.0,0,5,11,18,15
1533,0,0,16.0,1023.0,93.0,0.0,0,5,9,28,0
1534,0,0,12.0,1017.0,93.0,1.0,0,0,1,31,21
1535,138,1,15.0,1014.0,93.0,1.0,0,5,9,25,9
1536,821,1,20.0,1021.0,58.0,0.0,0,7,6,28,17
1537,1870,1,14.0,1010.0,88.0,2.0,2,11,4,21,14
1538,185,1,24.0,1022.0,45.0,0.0,0,6,10,7,12
1539,0,0,15.0,1013.0,93.0,1.0,3,5,9,25,7
1540,3909,0,10.0,1016.0,66.0,2.0,0,5,11,26,17
1541,494,1,10.0,1014.0,62.0,3.0,0,8,4,7,9
1542,0,0,8.0,1026.0,90.0,1.0,0,5,12,5,7
1543,0,0,17.0,1015.0,92.0,0.0,0,5,7,26,4
1544,2723,1,6.0,1019.0,80.0,0.0,0,11,12,2,8
1545,950,1,15.0,1019.0,60.0,1.0,0,11,11,10,9
1546,3512,1,23.0,1021.0,46.0,3.0,0,10,9,19,15
1547,0,1,17.0,1014.0,73.0,2.0,0,5,6,2,9
1548,6137,1,17.0,1016.0,92.0,3.0,0,22,9,17,18
1549,0,0,14.0,1021.0,75.0,1.0,0,5,9,19,3
1550,0,0,18.0,1010.0,91.0,1.0,0,5,9,14,0
1551,221,1,12.0,1021.0,75.0,0.0,0,6,6,8,7
1552,0,1,19.0,1019.0,75.0,0.0,0,5,7,4,17
1553,0,0,14.0,1026.0,68.0,1.0,0,5,9,30,1
1554,403,1,28.0,1013.0,52.0,0.0,2,7,6,11,16
1555,0,1,15.0,1020.0,41.0,1.0,0,0,3,20,14
1556,995,1,20.0,1020.0,76.0,3.0,0,9,9,26,17
1557,0,1,20.0,1016.0,28.0,0.0,0,5,4,4,13
1558,0,0,18.0,1019.0,90.0,0.0,0,5,7,18,5
1559,0,0,16.0,1018.0,78.0,0.0,0,5,6,29,21
1560,0,0,13.0,1013.0,85.0,1.0,0,5,4,23,0
1561,609,1,20.0,1016.0,55.0,3.0,0,7,7,24,12
1562,1605,0,13.0,1019.0,82.0,1.0,0,10,11,12,20
1563,0,1,30.0,1017.0,42.0,2.0,0,5,6,12,15
1564,0,0,9.0,1026.0,93.0,0.0,0,5,12,11,6
1565,0,1,29.0,1018.0,43.0,2.0,0,5,7,10,14
1566,1658,1,18.0,1017.0,49.0,1.0,0,13,11,10,14
1567,208,1,6.0,1019.0,61.0,0.0,0,0,3,19,7
1568,136,1,20.0,1020.0,59.0,2.0,0,5,6,29,12
1569,0,0,10.0,1013.0,88.0,2.0,0,5,4,4,6
1570,0,0,16.0,1018.0,88.0,0.0,2,5,10,16,20
1571,0,1,23.0,1022.0,31.0,2.0,0,5,3,28,18
1572,0,1,21.0,1023.0,34.0,0.0,0,5,7,8,11
1573,0,0,21.0,1015.0,63.0,2.0,0,5,6,12,1
1574,0,0,5.0,1028.0,81.0,1.0,0,0,1,17,23
1575,185,1,7.0,1021.0,93.0,1.0,0,0,3,22,7
1576,0,2,17.0,1014.0,79.0,1.0,0,5,6,18,20
1577,0,0,18.0,1011.0,83.0,0.0,0,5,6,17,1
1578,0,0,11.0,1025.0,54.0,2.0,0,5,12,16,1
1579,0,0,10.0,1023.0,84.0,0.0,0,0,12,13,0
1580,0,0,14.0,1016.0,96.0,1.0,0,5,7,24,5
1581,0,0,7.0,1015.0,94.0,0.0,0,8,12,8,1
1582,0,0,12.0,1007.0,81.0,0.0,0,5,4,28,22
1583,0,0,15.0,1015.0,65.0,0.0,0,5,4,15,23
1584,298,1,13.0,1013.0,91.0,1.0,0,5,4,22,10
1585,0,0,11.0,1027.0,76.0,1.0,0,5,3,26,21
1586,4579,1,14.0,1020.0,66.0,0.0,0,12,11,20,10
1587,0,1,21.0,1013.0,68.0,0.0,0,5,9,24,11
1588,0,0,13.0,1009.0,72.0,2.0,0,5,5,9,22
1589,0,0,7.0,1026.0,90.0,0.0,0,0,3,13,0
1590,0,1,13.0,1014.0,94.0,3.0,0,0,12,27,9
1591,40,1,16.0,1017.0,48.0,0.0,0,6,5,2,19
1592,0,0,13.0,1012.0,94.0,0.0,0,0,12,27,5
1593,0,1,13.0,1021.0,67.0,2.0,0,5,5,11,12
1594,439,1,16.0,1011.0,93.0,0.0,0,6,10,31,12
1595,0,1,16.0,1022.0,93.0,1.0,0,5,10,5,10
1596,0,0,25.0,1016.0,41.0,2.0,0,5,7,15,23
1597,0,0,16.0,1025.0,75.0,1.0,0,5,9,30,6
1598,0,0,11.0,1024.0,92.0,1.0,0,0,1,28,6
1599,618,1,11.0,1018.0,93.0,2.0,0,2,2,1,8
1600,0,1,12.0,1024.0,84.0,1.0,0,5,7,13,7
1601,10490,1,20.0,1012.0,46.0,0.0,0,28,4,6,18
1602,0,0,12.0,1005.0,91.0,0.0,0,5,4,28,6
1603,275,2,12.0,1018.0,88.0,0.0,0,6,4,19,7
1604,0,1,19.0,1022.0,80.0,0.0,0,5,9,26,10
1605,0,0,14.0,1012.0,75.0,2.0,0,5,4,15,1
1606,0,1,25.0,1021.0,39.0,0.0,0,5,6,5,16
1607,2260,1,9.0,1020.0,85.0,0.0,0,19,12,8,16
1608,0,0,13.0,1019.0,81.0,0.0,0,8,11,10,21
1609,321,1,17.0,1011.0,72.0,3.0,0,5,4,24,11
1610,9493,1,16.0,1013.0,80.0,2.0,0,29,6,1,18
1611,35,1,17.0,1019.0,44.0,6.0,0,5,5,2,15
1612,138,1,15.0,1023.0,68.0,1.0,0,5,10,22,10
1613,140,1,19.0,1022.0,57.0,0.0,0,6,10,23,13
1614,0,1,9.0,1022.0,78.0,1.0,0,2,11,28,15
1615,4491,1,25.0,1019.0,53.0,3.0,0,13,10,8,17
1616,0,1,20.0,1010.0,56.0,0.0,0,5,4,24,14
1617,3890,1,21.0,1019.0,73.0,0.0,0,10,9,10,19
1618,0,0,15.0,1022.0,80.0,0.0,0,5,6,6,1
1619,0,0,11.0,1021.0,84.0,1.0,0,5,10,22,4
1620,0,0,10.0,1023.0,66.0,4.0,0,3,11,18,1
1621,1040,1,7.0,1013.0,63.0,0.0,0,8,11,22,8
1622,62,0,11.0,1014.0,92.0,2.0,0,0,1,30,1
1623,0,1,18.0,1017.0,75.0,0.0,0,5,7,6,11
1624,0,0,11.0,1018.0,93.0,0.0,0,0,2,2,0
1625,0,1,16.0,1015.0,93.0,1.0,0,5,9,25,10
1626,0,0,2.0,1031.0,100.0,1.0,0,2,1,17,0
1627,2925,1,17.0,1013.0,78.0,0.0,0,11,9,24,8
1628,0,0,15.0,1024.0,91.0,1.0,0,5,10,5,23
1629,8670,0,13.0,1018.0,79.0,1.0,0,25,11,12,18
1630,0,0,11.0,1021.0,93.0,0.0,0,2,11,28,18
1631,2943,1,11.0,1025.0,94.0,0.0,0,7,12,9,14
1632,0,0,11.0,1016.0,93.0,0.0,0,0,2,2,4
1633,0,0,15.0,1021.0,93.0,1.0,0,5,10,21,3
1634,33,1,16.0,1016.0,90.0,0.0,0,6,7,27,8
1635,0,0,16.0,1018.0,41.0,2.0,0,5,10,13,5
1636,0,0,10.0,1017.0,92.0,0.0,2,0,1,31,3
1637,617,1,11.0,1010.0,91.0,0.0,2,1,1,21,9
1638,0,0,7.0,1025.0,94.0,1.0,0,3,11,30,5
1639,1185,0,8.0,1022.0,92.0,0.0,0,15,12,8,19
1640,0,1,14.0,1020.0,44.0,0.0,0,0,3,9,13
1641,0,0,16.0,1022.0,92.0,1.0,0,5,9,27,7
1642,1035,1,24.0,1013.0,26.0,1.0,0,8,6,11,13
1643,0,0,16.0,1021.0,60.0,1.0,0,5,10,14,23
1644,0,0,7.0,1020.0,66.0,3.0,0,5,11,27,20
1645,0,2,16.0,1016.0,82.0,0.0,0,5,6,21,20
1646,0,0,12.0,1024.0,93.0,1.0,0,0,1,28,5
1647,40,1,10.0,1021.0,62.0,0.0,0,0,3,22,8
1648,598,1,17.0,1021.0,59.0,4.0,0,8,10,21,14
1649,0,0,11.0,1013.0,60.0,5.0,0,0,3,19,22
1650,3352,2,22.0,1021.0,41.0,3.0,0,13,9,20,19
1651,373,0,14.0,1022.0,81.0,1.0,0,6,10,22,22
1652,984,1,15.0,1026.0,59.0,1.0,0,6,11,5,13
1653,137,1,13.0,1019.0,66.0,3.0,0,6,11,4,16
1654,0,0,11.0,1019.0,87.0,2.0,0,5,5,11,21
1655,73,1,9.0,1012.0,91.0,3.0,2,0,1,23,9
1656,0,0,10.0,1024.0,69.0,2.0,0,5,11,19,3
1657,30,1,18.0,1020.0,59.0,2.0,0,5,6,3,12
1658,0,0,19.0,1007.0,52.0,3.0,0,5,4,1,1
1659,0,1,15.0,1021.0,92.0,0.0,0,5,9,26,8
1660,0,0,16.0,1020.0,87.0,0.0,0,5,7,3,22
1661,1886,2,18.0,1016.0,52.0,4.0,0,12,4,16,20
1662,862,1,16.0,1016.0,92.0,1.0,0,8,7,5,7
1663,41,0,18.0,1010.0,91.0,1.0,0,5,9,13,23
1664,0,0,8.0,1027.0,91.0,1.0,0,5,12,4,23
1665,0,0,15.0,1022.0,73.0,0.0,0,5,10,22,23
1666,0,0,19.0,1022.0,88.0,1.0,0,5,10,19,0
1667,0,0,11.0,1023.0,97.0,1.0,0,2,11,28,22
1668,155,1,12.0,1025.0,74.0,0.0,0,6,12,12,10
1669,0,0,16.0,1016.0,73.0,1.0,0,5,6,26,5
1670,0,1,19.0,1022.0,60.0,0.0,0,5,7,12,16
1671,0,1,20.0,1024.0,40.0,2.0,0,0,3,17,14
1672,0,1,14.0,1026.0,54.0,0.0,0,0,1,18,12
1673,924,1,18.0,1022.0,72.0,2.0,0,10,10,25,13
1674,0,1,24.0,1021.0,48.0,3.0,0,5,9,20,15
1675,964,2,12.0,1024.0,91.0,1.0,0,4,3,10,18
1676,0,1,21.0,1022.0,50.0,1.0,0,5,10,7,10
1677,0,0,6.0,1014.0,88.0,1.0,0,5,5,1,5
1678,0,0,8.0,1025.0,93.0,2.0,0,5,12,12,2
1679,3069,1,17.0,1013.0,73.0,1.0,0,13,12,21,15
1680,0,0,14.0,1021.0,68.0,2.0,0,5,11,20,1
1681,0,0,9.0,1010.0,89.0,0.0,0,0,2,3,19
1682,0,0,17.0,1023.0,93.0,0.0,0,5,9,27,21
1683,674,1,14.0,1017.0,80.0,3.0,0,5,11,1,12
1684,12171,0,14.0,1015.0,82.0,2.0,0,31,12,22,18
1685,0,1,15.0,1019.0,79.0,0.0,0,5,9,18,9
1686,0,0,9.0,1024.0,96.0,1.0,0,2,11,29,7
1687,857,0,8.0,1024.0,93.0,1.0,0,6,11,29,23
1688,0,1,14.0,1025.0,94.0,1.0,0,1,12,29,9
1689,2667,1,9.0,1014.0,92.0,0.0,0,12,11,3,9
1690,535,1,10.0,1025.0,61.0,2.0,0,0,12,18,10
1691,0,0,8.0,1013.0,62.0,4.0,0,0,3,20,2
1692,0,0,14.0,1013.0,91.0,1.0,2,5,9,25,4
1693,486,1,17.0,1014.0,77.0,3.0,0,7,4,22,14
1694,0,0,12.0,1006.0,91.0,0.0,0,5,4,28,3
1695,495,2,12.0,1022.0,93.0,1.0,0,6,10,25,7
1696,0,1,16.0,1023.0,86.0,4.0,0,5,12,28,13
1697,0,0,11.0,1020.0,65.0,2.0,0,5,11,14,2
1698,0,1,9.0,1029.0,82.0,0.0,0,0,3,14,9
1699,4440,1,21.0,1019.0,59.0,2.0,0,11,10,15,17
1700,0,0,10.0,1017.0,92.0,2.0,0,0,1,31,4
1701,194,1,7.0,1018.0,92.0,1.0,0,6,5,11,7
1702,0,0,13.0,1018.0,81.0,1.0,0,5,4,14,2
1703,0,2,13.0,1019.0,86.0,0.0,0,5,7,12,6
1704,0,0,11.0,1023.0,77.0,1.0,0,5,10,26,2
1705,210,1,17.0,1022.0,77.0,1.0,0,6,10,24,17
1706,0,0,5.0,1017.0,90.0,1.0,0,2,11,26,7
1707,61,0,15.0,1023.0,88.0,1.0,0,7,10,4,22
1708,0,0,11.0,1020.0,92.0,1.0,0,5,11,11,22
1709,690,1,7.0,1027.0,81.0,2.0,0,3,1,18,9
1710,1079,1,24.0,1023.0,52.0,3.0,0,6,9,30,17
1711,158,1,14.0,1012.0,92.0,1.0,0,6,6,21,7
1712,0,0,7.0,1015.0,76.0,1.0,0,5,11,24,3
1713,0,0,17.0,1020.0,31.0,2.0,0,5,10,13,23
1714,0,0,15.0,1018.0,86.0,1.0,0,5,9,11,6
1715,0,0,9.0,1028.0,89.0,0.0,0,2,12,6,1
1716,259,0,17.0,1013.0,87.0,0.0,0,6,9,25,0
1717,0,1,20.0,1009.0,77.0,3.0,0,5,4,24,17
1718,0,0,14.0,1022.0,74.0,2.0,0,5,10,23,0
1719,0,0,15.0,1020.0,93.0,0.0,0,5,10,5,7
1720,6094,0,9.0,1027.0,85.0,0.0,0,15,11,30,19
1721,0,0,19.0,1015.0,48.0,3.0,0,5,3,31,6
1722,0,1,27.0,1016.0,46.0,0.0,0,5,6,15,11
1723,0,0,5.0,1022.0,77.0,0.0,0,0,3,10,6
1724,484,0,11.0,1022.0,76.0,1.0,0,9,3,25,19
1725,0,0,10.0,1019.0,93.0,1.0,0,5,11,12,0
1726,0,0,16.0,1016.0,92.0,1.0,0,5,7,5,5
1727,176,1,21.0,1010.0,76.0,0.0,0,5,9,14,11
1728,0,1,26.0,1015.0,54.0,0.0,0,5,7,27,15
1729,0,0,8.0,1025.0,69.0,2.0,0,2,12,19,4
1730,0,0,15.0,1011.0,92.0,1.0,0,5,6,18,1
1731,0,0,20.0,1016.0,72.0,3.0,0,5,6,11,22
1732,0,1,23.0,1022.0,33.0,2.0,0,5,3,28,17
1733,150,1,23.0,1021.0,28.0,2.0,0,6,7,8,14
1734,0,0,11.0,1019.0,76.0,1.0,0,5,5,3,0
1735,0,0,19.0,1017.0,73.0,2.0,0,5,6,15,1
1736,0,0,10.0,1024.0,81.0,1.0,0,0,12,14,2
1737,0,0,17.0,1021.0,82.0,1.0,0,5,10,20,1
1738,668,1,11.0,1015.0,74.0,1.0,0,6,11,24,16
1739,1045,1,15.0,1020.0,34.0,1.0,0,7,4,17,12
1740,0,1,18.0,1015.0,66.0,4.0,0,5,7,5,11
1741,800,1,17.0,1022.0,40.0,0.0,0,8,12,15,16
1742,229,1,13.0,1007.0,91.0,5.0,0,0,1,23,16
1743,0,0,9.0,1028.0,89.0,0.0,0,2,12,6,2
1744,1488,1,19.0,1019.0,80.0,0.0,0,10,9,16,9
1745,0,0,13.0,1026.0,93.0,0.0,0,0,1,27,17
1746,0,1,16.0,1016.0,91.0,0.0,0,5,7,24,9
1747,0,0,8.0,1025.0,80.0,2.0,0,5,11,18,7
1748,0,1,15.0,1019.0,78.0,0.0,0,5,4,13,15
1749,0,0,18.0,1021.0,78.0,2.0,0,5,6,22,21
1750,0,1,15.0,1027.0,47.0,0.0,0,0,3,16,11
1751,0,0,18.0,1018.0,86.0,1.0,0,5,7,20,21
1752,0,0,15.0,1017.0,93.0,1.0,0,5,10,17,1
1753,0,0,11.0,1020.0,89.0,1.0,0,5,6,29,5
1754,496,1,21.0,1018.0,34.0,0.0,0,8,5,3,14
1755,0,0,14.0,1015.0,72.0,2.0,0,5,4,4,3
1756,0,1,12.0,1018.0,93.0,2.0,0,0,2,1,15
1757,2661,1,8.0,1026.0,76.0,1.0,0,10,11,5,8
1758,0,0,11.0,1019.0,86.0,1.0,0,0,3,1,22
1759,0,0,10.0,1014.0,91.0,1.0,0,0,3,5,3
1760,0,1,17.0,1021.0,68.0,1.0,0,5,10,23,17
1761,0,0,13.0,1018.0,80.0,0.0,2,5,4,19,3
1762,0,0,21.0,1012.0,78.0,1.0,0,5,6,16,1
1763,0,1,18.0,1017.0,69.0,4.0,0,5,6,27,12
1764,1251,1,21.0,1015.0,70.0,0.0,0,9,7,23,19
1765,0,0,11.0,1025.0,91.0,1.0,0,0,3,10,20
1766,0,1,14.0,1020.0,67.0,1.0,0,5,6,3,9
1767,0,0,10.0,1023.0,76.0,2.0,0,5,10,26,6
1768,0,0,16.0,1019.0,90.0,1.0,0,5,7,5,0
1769,0,1,25.0,1017.0,51.0,1.0,0,5,9,11,14
1770,0,0,13.0,1013.0,73.0,1.0,0,0,3,3,22
1771,0,1,13.0,1010.0,92.0,2.0,0,5,6,20,7
1772,343,1,10.0,1023.0,61.0,1.0,0,3,11,28,12
1773,0,1,13.0,1009.0,75.0,1.0,0,0,2,3,15
1774,0,0,11.0,1010.0,93.0,1.0,2,0,12,25,21
1775,0,0,13.0,1018.0,89.0,1.0,0,5,9,18,4
1776,1969,1,13.0,1025.0,93.0,2.0,0,10,12,4,11
1777,81,1,9.0,1024.0,72.0,0.0,0,0,3,10,9
1778,128,1,23.0,1021.0,55.0,0.0,0,5,6,6,16
1779,463,1,16.0,1023.0,87.0,0.0,0,8,12,28,12
1780,462,1,18.0,1018.0,79.0,1.0,0,6,10,16,13
1781,0,0,12.0,1011.0,91.0,0.0,0,5,4,11,3
1782,0,0,14.0,1025.0,66.0,0.0,0,5,3,27,21
1783,0,0,23.0,1016.0,45.0,1.0,0,5,7,17,0
1784,0,0,16.0,1022.0,93.0,0.0,0,5,10,20,22
1785,0,0,17.0,1018.0,92.0,0.0,0,5,7,3,5
1786,0,0,12.0,1024.0,70.0,2.0,0,5,9,21,4
1787,0,0,18.0,1018.0,85.0,1.0,0,5,7,21,22
1788,0,1,9.0,1019.0,41.0,1.0,0,5,4,17,8
1789,0,0,11.0,1001.0,93.0,2.0,2,0,12,25,4
1790,142,1,20.0,1022.0,71.0,2.0,0,5,9,26,13
1791,0,1,17.0,1019.0,64.0,0.0,0,5,6,27,19
1792,0,0,14.0,1017.0,90.0,0.0,0,5,6,21,22
1793,1282,1,13.0,1020.0,94.0,1.0,0,11,5,6,9
1794,0,0,13.0,1017.0,91.0,0.0,0,2,12,27,20
1795,721,1,34.0,1016.0,23.0,3.0,0,8,7,16,17
1796,986,1,9.0,1017.0,63.0,0.0,0,2,11,26,10
1797,4164,0,13.0,1018.0,72.0,2.0,0,7,11,20,19
1798,35,0,14.0,1018.0,70.0,0.0,0,5,11,21,0
1799,0,1,15.0,1019.0,50.0,0.0,0,0,3,20,18
1800,0,1,25.0,1018.0,71.0,2.0,0,5,6,13,15
1801,2845,1,19.0,1025.0,38.0,1.0,0,13,3,16,14
1802,0,2,18.0,1016.0,72.0,2.0,0,5,6,15,5
1803,89,0,18.0,1019.0,48.0,1.0,0,5,10,10,3
1804,0,0,17.0,1008.0,93.0,1.0,0,5,10,31,4
1805,1264,0,11.0,1005.0,92.0,2.0,0,4,12,24,17
1806,114,1,20.0,1015.0,57.0,2.0,0,5,4,14,15
1807,0,1,16.0,1020.0,92.0,0.0,0,5,7,4,7
1808,0,0,11.0,1014.0,76.0,2.0,0,5,4,16,6
1809,4730,0,11.0,1026.0,76.0,1.0,0,12,11,30,17
1810,0,0,11.0,1022.0,86.0,1.0,0,5,10,24,5
1811,0,1,11.0,1016.0,94.0,0.0,0,5,11,1,8
1812,0,0,19.0,1017.0,59.0,2.0,0,5,7,15,3
1813,0,0,13.0,1017.0,91.0,0.0,0,5,7,1,5
1814,0,0,13.0,1022.0,81.0,0.0,0,5,10,23,21
1815,0,0,18.0,1010.0,90.0,0.0,0,5,9,14,20
1816,0,0,19.0,1018.0,46.0,2.0,0,5,10,12,21
1817,0,0,20.0,1022.0,70.0,1.0,0,5,10,6,21
1818,0,0,18.0,1012.0,83.0,1.0,0,5,6,16,23
1819,0,0,16.0,1015.0,92.0,0.0,0,5,7,20,5
1820,577,1,8.0,1024.0,85.0,0.0,0,7,3,25,8
1821,269,0,11.0,1023.0,80.0,0.0,0,0,12,14,1
1822,0,0,10.0,1025.0,76.0,2.0,0,0,3,15,4
1823,0,2,7.0,1029.0,77.0,2.0,0,5,11,6,7
1824,0,1,19.0,1007.0,77.0,3.0,0,5,4,27,15
1825,0,0,8.0,1012.0,70.0,1.0,0,5,11,22,20
1826,0,1,12.0,1019.0,82.0,1.0,0,0,3,7,10
1827,451,0,12.0,1016.0,62.0,4.0,0,2,3,8,19
1828,0,1,10.0,1019.0,76.0,0.0,0,5,5,2,9
1829,43,0,15.0,1013.0,80.0,0.0,0,6,6,1,21
1830,0,1,20.0,1020.0,49.0,1.0,0,5,6,23,11
1831,162,1,18.0,1023.0,93.0,1.0,0,5,10,5,13
1832,111,0,16.0,1014.0,83.0,0.0,0,5,9,23,21
1833,1117,1,14.0,1016.0,84.0,1.0,0,1,12,22,10
1834,0,1,13.0,1028.0,93.0,1.0,0,0,1,27,13
1835,0,1,14.0,1023.0,92.0,1.0,2,0,1,26,12
1836,0,1,11.0,1027.0,88.0,2.0,0,0,3,12,11
1837,0,0,12.0,1022.0,94.0,0.0,0,5,12,10,7
1838,0,1,14.0,1007.0,94.0,2.0,0,0,12,26,14
1839,126,1,18.0,1012.0,59.0,5.0,0,5,10,28,16
1840,0,1,13.0,1007.0,91.0,3.0,0,0,1,23,15
1841,0,1,12.0,1011.0,92.0,2.0,2,0,1,25,8
1842,0,0,15.0,1013.0,76.0,3.0,0,1,12,21,22
1843,0,0,8.0,1022.0,93.0,0.0,0,11,12,8,20
1844,0,1,13.0,1023.0,93.0,1.0,0,0,1,26,9
1845,0,1,8.0,1018.0,81.0,1.0,0,5,5,2,8
1846,32,1,15.0,1019.0,70.0,0.0,0,6,11,12,12
1847,419,1,15.0,1014.0,55.0,4.0,0,6,4,15,9
1848,0,0,17.0,1022.0,51.0,2.0,0,5,3,28,21
1849,0,0,9.0,1014.0,91.0,2.0,0,0,1,24,4
1850,996,1,11.0,1025.0,94.0,4.0,0,2,12,9,13
1851,0,0,13.0,1010.0,92.0,0.0,0,5,6,21,2
1852,0,0,13.0,1021.0,75.0,2.0,0,5,10,23,2
1853,5452,0,19.0,1022.0,82.0,1.0,0,13,10,1,19
1854,0,0,9.0,1018.0,81.0,2.0,0,5,5,3,5
1855,4358,1,17.0,1022.0,77.0,3.0,0,17,10,4,18
1856,0,2,13.0,1020.0,87.0,1.0,0,5,7,14,6
1857,245,1,23.0,1015.0,71.0,1.0,0,5,7,11,10
1858,0,0,10.0,1008.0,91.0,2.0,0,0,1,20,22
1859,155,0,7.0,1025.0,93.0,1.0,0,5,11,30,0
1860,0,0,12.0,1020.0,85.0,0.0,0,5,6,28,0
1861,6956,1,21.0,1010.0,91.0,3.0,2,19,9,13,18
1862,0,0,7.0,1017.0,92.0,3.0,0,0,1,22,21
1863,1634,1,13.0,1019.0,58.0,1.0,0,13,5,3,9
1864,477,1,12.0,1022.0,88.0,0.0,0,5,10,4,8
1865,0,0,10.0,1028.0,89.0,0.0,0,2,12,5,21
1866,2189,1,15.0,1019.0,63.0,1.0,0,11,5,2,12
1867,527,1,15.0,1024.0,74.0,1.0,0,7,12,12,12
1868,5506,1,14.0,1024.0,83.0,2.0,0,15,10,6,8
1869,836,1,19.0,1014.0,44.0,0.0,0,2,3,5,15
1870,27,1,18.0,1015.0,44.0,2.0,0,6,7,20,13
1871,0,0,15.0,1018.0,66.0,1.0,0,8,11,9,22
1872,0,2,6.0,1026.0,68.0,2.0,0,0,12,18,8
1873,1690,1,20.0,1021.0,49.0,0.0,0,10,10,22,14
1874,0,0,10.0,1007.0,85.0,0.0,0,5,4,29,1
1875,0,1,20.0,1024.0,50.0,1.0,0,0,3,3,15
1876,0,0,16.0,1016.0,90.0,1.0,0,5,7,20,0
1877,585,1,19.0,1006.0,68.0,2.0,0,7,4,25,19
1878,738,0,8.0,1015.0,90.0,0.0,0,6,11,3,20
1879,1403,0,14.0,1020.0,62.0,1.0,0,11,11,15,17
1880,0,0,14.0,1021.0,79.0,1.0,0,5,9,19,2
1881,0,0,16.0,1021.0,71.0,0.0,0,5,6,7,21
1882,0,1,12.0,1015.0,57.0,3.0,0,5,4,7,10
1883,0,1,11.0,1026.0,74.0,0.0,0,0,3,3,9
1884,0,0,10.0,1014.0,86.0,1.0,0,5,11,21,23
1885,0,2,15.0,1021.0,75.0,1.0,0,5,6,28,20
1886,0,0,16.0,1018.0,68.0,2.0,0,5,6,10,2
1887,1191,1,6.0,1010.0,87.0,0.0,0,3,11,25,8
1888,2160,2,22.0,1016.0,77.0,1.0,0,12,9,15,19
1889,85,0,12.0,1017.0,89.0,1.0,0,6,11,1,23
1890,0,0,12.0,1013.0,50.0,6.0,0,0,3,17,2
1891,523,1,22.0,1018.0,32.0,4.0,0,8,9,22,14
1892,0,0,18.0,1022.0,90.0,0.0,0,5,10,1,22
1893,0,0,19.0,1016.0,68.0,1.0,0,5,7,10,23
1894,36,1,19.0,1019.0,77.0,2.0,0,6,7,4,19
1895,1732,1,17.0,1018.0,63.0,0.0,0,8,11,12,14
1896,3863,1,19.0,1013.0,74.0,0.0,0,9,9,24,9
1897,148,1,24.0,1023.0,57.0,0.0,0,6,10,6,15
1898,0,0,13.0,1009.0,92.0,1.0,2,5,6,20,5
1899,6530,1,16.0,1013.0,70.0,0.0,0,21,4,9,18
1900,0,1,16.0,1020.0,82.0,2.0,0,5,5,6,11
1901,137,1,16.0,1019.0,52.0,1.0,0,0,3,6,12
1902,0,1,15.0,1023.0,54.0,0.0,0,5,11,17,12
1903,1568,1,17.0,1018.0,58.0,2.0,0,10,11,20,15
1904,0,0,17.0,1019.0,89.0,0.0,0,5,10,8,23
1905,0,1,18.0,1023.0,62.0,1.0,0,5,10,24,12
1906,0,0,15.0,1022.0,83.0,1.0,0,5,10,4,20
1907,226,1,16.0,1016.0,66.0,0.0,0,5,7,26,9
1908,347,1,15.0,1020.0,61.0,0.0,0,8,5,11,16
1909,0,1,20.0,1015.0,82.0,3.0,0,5,4,3,14
1910,0,0,16.0,1007.0,93.0,0.0,2,5,10,3,2
1911,0,0,16.0,1023.0,82.0,0.0,0,5,10,1,0
1912,0,0,15.0,1015.0,92.0,0.0,0,5,7,23,3
1913,27,1,13.0,1010.0,76.0,0.0,0,0,2,3,14
1914,0,0,14.0,1021.0,58.0,4.0,0,5,3,29,5
